plot,Rep,Row,Column,PINumber,Plant Height.sp,DaysToFlower.sp,TillersPerPlant.sp,StemDiameterLower.sp,StemDiameterUpper.sp,PaniclesPerPlant.sp,LeafNumber.sp,LeafLength.sp,LeafWidth.sp,SeedMassPerPlant.sp,SeedProtein.sp,SeedOil.sp,SeedAsh.sp,SeedStarch.sp,SeedMoisture.sp
5119,5,10,30,PI533925,0.930359417,76.51987469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5120,5,10,31,PI534096,0.624063312,73.44548042,1.290729539,19.16965145,10.35509386,NA,NA,41.0415416,4.86240743,NA,NA,NA,NA,NA,NA
5121,5,10,32,PI595705,1.377788781,66.27622971,NA,NA,NA,1.903727826,NA,NA,NA,35.63634875,15.12577877,4.169152451,1.589282802,72.58458797,8.040910759
5122,5,10,33,PI534125,1.06653148,72.01880702,NA,NA,NA,1.921048235,NA,NA,NA,16.60275943,16.56126206,2.966907604,1.77785501,65.25314836,10.05388431
5123,5,10,34,PI533804,1.140286026,59.19199885,NA,NA,NA,1.938077476,NA,NA,NA,25.387711,14.34964332,4.114664224,1.505366097,71.56665691,8.452942886
5124,5,10,35,PI533941,1.124048269,64.32928559,NA,NA,NA,1.954891202,NA,NA,NA,57.72593417,12.69108629,4.272421578,1.607554139,72.65380183,8.154704735
5125,5,10,36,PI48770,1.177814452,69.45870786,0.601058722,20.97826905,9.998818349,1.971566181,NA,62.23799709,8.071434256,40.24341546,14.67635823,4.175179124,1.649896032,71.00548485,8.643131839
5126,5,10,37,Day,0.866582157,63.59511804,NA,NA,NA,1.988166706,NA,NA,NA,28.65967493,15.78932184,3.952936578,1.597542406,71.08374729,8.469110892
5127,5,11,24,PI656011,1.163694701,70.13469169,0.818858956,19.74071018,9.08678563,1.699815043,NA,66.20639701,7.150763192,41.27544382,13.07626769,4.506574942,1.618599454,72.97615369,8.082957508
5128,5,11,25,PI534019,1.272279567,68.34067732,NA,NA,NA,1.714040189,NA,NA,NA,20.81848431,15.26599698,4.229169774,1.557121652,72.46139893,8.569419316
5129,5,11,26,PI576367,1.055881491,68.05505049,NA,NA,NA,1.727916802,NA,NA,NA,35.66468071,14.27211618,4.431765137,1.744553545,71.49783015,8.689283583
5130,5,11,27,PI534035,0.859497752,77.75597754,0.472209427,21.80275704,10.41745057,1.741395021,NA,62.10092712,7.485154724,25.50044822,17.14233341,4.314361858,1.900251966,69.37594636,8.943938205
5131,5,11,28,PI534101,0.933128222,67.9176901,0.302892076,20.21971136,10.34427406,1.754475926,NA,66.51077096,8.144753251,38.20574742,14.4969317,4.166960642,1.6138265,70.56789611,8.454700952
5132,5,11,29,BTx645,0.936775058,71.01753254,NA,NA,NA,1.767181222,NA,NA,NA,31.94538709,13.20464921,4.214562051,1.710117574,70.76868034,8.584917251
5133,5,11,30,PI533904,1.160440477,69.0377604,NA,NA,NA,1.779544315,NA,NA,NA,16.86732185,15.3808746,3.15716644,1.739140871,62.12832878,9.498086784
5134,5,11,31,PI576339,1.009125625,65.46717511,0.289402835,21.15195207,10.09960243,1.791606244,NA,57.07530419,7.954424256,35.78528686,14.92134822,3.774773899,1.566009203,72.63957516,8.585409061
5135,5,11,32,PI534014,0.89782983,75.30367617,NA,NA,NA,1.803411752,NA,NA,NA,16.06000262,16.56613146,4.337384182,1.935832922,69.43016581,9.363340123
5136,5,11,33,PI656075,1.02654964,72.05332013,0.280001422,22.32621115,9.05806845,1.815003099,NA,65.55999464,7.351281144,19.94046066,16.74683082,4.354996734,1.798943076,69.77755067,8.721316447
5137,5,11,34,PI533878,1.020280278,69.23420307,0.275294447,20.12745371,11.62478546,1.826420381,NA,55.96984027,6.927824221,29.95051607,16.04665377,4.462610828,1.745933345,70.3669282,8.745478575
5138,5,11,35,PI329435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5139,5,11,36,PI595736,0.947757632,64.01482501,NA,NA,NA,1.84890367,NA,NA,NA,53.18149987,12.80732044,4.467840985,1.599436311,73.05256719,8.400942063
5140,5,11,37,PI534131,0.921498681,69.15804348,NA,NA,NA,1.860060307,NA,NA,NA,22.0587846,15.82243832,4.125456242,1.86166366,68.14467961,9.517005597
5141,5,12,24,PI576421,1.088818072,65.15898324,NA,NA,NA,1.140239989,NA,NA,NA,27.08617508,14.46947957,4.135677301,1.590235462,72.3232806,8.250155742
5142,5,12,25,PI655977,0.862402755,66.36022398,0.812214571,23.3149481,10.64337896,1.145617768,NA,63.62867911,9.171405831,15.4235112,NA,NA,NA,NA,NA
5143,5,12,26,PI534055,1.19100289,67.06836891,NA,NA,NA,1.151006666,NA,NA,NA,24.43324836,14.13415351,4.160623909,1.766046087,71.61257472,8.44484035
5144,5,12,27,PI533982,0.974614972,68.26281592,0.304783516,19.98602775,10.11706613,1.156397445,NA,58.78547388,7.663609248,32.07268263,14.5594428,3.888099804,1.736774738,70.14003713,8.158668384
5145,5,12,28,PI533863,1.223237773,69.92015679,1.135772246,20.41380285,9.283862176,1.161794923,NA,58.03387172,7.321174383,34.04681587,13.58423514,4.315578435,1.670528764,72.15449012,8.34868073
5146,5,12,29,PI534052,1.066872624,69.51855272,NA,NA,NA,1.16720782,NA,NA,NA,25.86294863,13.87770394,4.308060421,1.677064187,70.18790994,8.668268013
5147,5,12,30,PI656020,0.890521805,67.54059236,0.292393042,18.68997952,9.277381511,1.172645097,NA,68.36066853,7.052946309,31.64013294,14.66544199,4.220546074,1.476237939,71.88740752,8.60596232
5148,5,12,31,PI534000,1.094187339,68.47526663,NA,NA,NA,1.178112005,NA,NA,NA,22.64610567,15.67343954,4.113035316,1.763032152,70.44701926,8.542978139
5149,5,12,32,SC0582,1.182869628,74.32020604,NA,NA,NA,1.183603484,NA,NA,NA,26.42030672,14.10718302,3.845527652,1.577602955,70.67892659,8.280768828
5150,5,12,33,PI533767,1.036566332,65.58072143,NA,NA,NA,1.189100815,NA,NA,NA,26.08272425,14.29836266,4.013022342,1.630339518,69.55992255,8.573748093
5151,5,12,34,PI597958,0.980273262,66.77331661,0.609729819,19.83781363,9.769216592,1.19457793,NA,63.51426682,7.438431582,23.91514105,14.11480084,4.25051858,1.506876608,72.01946083,8.553014015
5152,5,12,35,PI534083,1.128985766,66.92798617,NA,NA,NA,1.200013678,NA,NA,NA,22.21946469,15.89014052,3.808015669,1.818036604,71.53849978,8.400066426
5153,5,12,36,PI656063,0.817700251,66.57319358,NA,NA,NA,1.205418928,NA,NA,NA,36.20659495,13.45939144,3.930513147,1.684408041,70.91030591,8.618752137
5154,5,12,37,PI595702,1.156414688,64.7249832,0.261605444,19.56134412,9.014251034,1.210814244,NA,60.75446801,7.582728004,36.85092896,12.57143388,4.30801074,1.561237605,71.48068643,8.32990003
5155,5,13,24,PI576385,1.06893948,62.67138701,0.977125766,18.45379271,9.231184682,1.095655575,NA,66.05416748,7.681424222,30.2588789,14.71240287,3.70952657,1.481688852,72.84009302,7.447354094
5156,5,13,25,SC0777,0.972524915,67.86595707,NA,NA,NA,1.095499748,NA,NA,NA,34.08365196,15.28250123,3.941900315,1.575005261,71.70648075,7.892241226
5157,5,13,26,PI656072,1.096124065,74.06643416,0.305899386,22.3271036,12.02488278,1.095629426,NA,66.05806986,7.677140801,24.9769836,17.20055541,4.5592764,1.827263565,71.06798311,8.895397495
5158,5,13,27,PI534008,0.954732536,68.25389288,NA,NA,NA,1.096081544,NA,NA,NA,24.22502979,16.61087144,3.996655618,1.833021435,67.28552056,8.883398763
5159,5,13,28,PI595729,0.893347873,64.90744386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5160,5,13,29,PI533796,0.806970558,65.00532929,NA,NA,NA,1.098041992,NA,NA,NA,19.26329711,19.16038582,2.70642659,1.943848514,69.61998264,8.451617777
5161,5,13,30,PI533874,0.85060297,66.52999359,NA,NA,NA,1.099555878,NA,NA,NA,37.05120766,14.52000126,4.228819256,1.843272896,71.0999638,8.603836624
5162,5,13,31,PI534122,1.224248177,72.47091145,NA,NA,NA,1.101398207,NA,NA,NA,15.4210907,15.54595768,3.966216498,1.830114942,66.85339708,9.510546213
5163,5,13,32,PI656016,0.922908074,67.82646948,0.282565249,21.094358,10.77030739,1.103516774,NA,67.3897855,7.295351068,27.0956646,12.66407022,4.123617576,1.68455223,71.83186418,8.25319676
5164,5,13,33,PI597949,1.066581567,73.10119802,0.278354353,19.65503658,9.096982617,1.105831669,NA,61.30673967,6.208793674,14.77008353,11.27102229,5.186021549,1.9670203,45.11619573,17.99617916
5165,5,13,34,BTx378,1.045264962,68.30914926,NA,NA,NA,1.108248282,NA,NA,NA,34.97840295,13.19921328,4.24842746,1.583188764,72.13496617,8.680549148
5166,5,13,35,PI656103,1.208953125,64.47710305,NA,NA,NA,1.110681105,NA,NA,NA,39.76523334,13.55155655,4.395834504,1.613906235,74.00342439,8.892747076
5167,5,13,36,PI597946,1.047642129,63.63360427,0.600920988,17.32990243,8.2619557,1.113109183,NA,63.22760384,6.773222088,24.69906284,14.18264779,4.278242145,1.594840168,70.7089735,8.376562003
5168,5,13,37,PI533784,1.096329909,62.79566162,NA,NA,NA,1.115540921,NA,NA,NA,39.28960984,13.15140472,3.850650044,1.606309623,72.36690549,8.012794125
5169,5,14,24,PI533810,0.87405897,72.17191542,0.308811779,20.65519195,10.4258842,1.089456002,NA,63.73305347,7.517912452,19.69697175,18.33992258,3.72318963,1.982976192,68.00120724,9.034552668
5170,5,14,25,PI533880,0.912645848,65.35831306,NA,NA,NA,1.090874583,NA,NA,NA,30.96585622,14.71250236,4.155490012,1.816135679,71.78885422,8.243652684
5171,5,14,26,PI533921,0.89124451,67.55038436,1.638193395,20.63427901,10.71952608,NA,NA,50.57406404,6.34375011,NA,NA,NA,NA,NA,NA
5172,5,14,27,PI533818,1.194849713,65.73104436,NA,NA,NA,1.094883082,NA,NA,NA,23.91460785,15.31668699,3.820101062,1.519049092,70.52246401,8.643129372
5173,5,14,28,SC0834,1.233457706,69.88159604,NA,NA,NA,1.097538908,NA,NA,NA,24.38702349,14.75706949,4.127413564,1.603247384,70.44441721,8.271639065
5174,5,14,29,PI656091,0.877068111,74.47987445,0.292955247,22.03787203,10.01975489,1.10064564,NA,48.00058221,6.158388661,17.07401223,18.27269062,2.994731868,1.850440052,65.87554693,8.979966382
5175,5,14,30,SC0092,1.145683432,72.50789325,NA,NA,NA,1.104189821,NA,NA,NA,14.71326377,NA,NA,NA,NA,NA
5176,5,14,31,SC0027,0.93930789,71.95583802,NA,NA,NA,1.108133087,NA,NA,NA,24.67372945,16.48894758,4.289386705,1.857176131,68.06475889,9.408113119
5177,5,14,32,PI576373,0.952945176,68.82381679,0.616470026,20.67265769,9.284790223,1.112406665,NA,59.09710494,8.30691327,32.40088456,15.10190279,3.631722254,1.6316137,70.23506147,8.440623802
5178,5,14,33,PI533987,0.926595461,63.61547607,1.112520137,20.50456358,10.19143969,1.116911702,NA,58.51761348,7.47353731,30.44323224,13.61494532,3.909061918,1.568942215,69.02734786,9.108609568
5179,5,14,34,PI656012,1.095255438,73.84176008,0.27359919,21.33904965,10.15307886,2.87153378,NA,57.60312238,7.136049725,86.44286207,15.46499016,4.376404536,1.614849951,71.15419927,8.538083923
5180,5,14,35,SC1114,0.838919454,62.52590627,NA,NA,NA,1.876169692,NA,NA,NA,35.66637168,14.30931605,3.653749039,1.63520506,69.22574579,8.540427533
5181,5,14,36,PI595744,1.047583036,65.19603434,0.765899477,18.97778184,10.16633486,1.130791915,NA,60.60914092,7.71799292,35.07827392,13.89213952,3.83609463,1.500764518,70.73888486,8.149371598
5182,5,14,37,PI656060,0.97124402,64.86990553,0.262104639,18.57384522,9.572957583,1.135409178,NA,65.69965035,7.131930206,41.58242714,13.64742751,4.143440757,1.641927232,71.02350398,8.540687807
5183,5,15,24,PI576411,1.009176403,72.16096051,NA,NA,NA,1.383894579,NA,NA,NA,26.74895979,15.28194358,4.346746215,1.75910233,70.68635852,8.611751563
5184,5,15,25,PI656111,1.187765131,71.33831361,0.968147752,20.18018151,9.367393061,1.141362962,NA,72.49599941,8.343356631,30.38471898,14.17697568,4.384001547,1.667107255,71.83076202,8.355064611
5185,5,15,26,PI656097,1.30636354,76.02186693,0.300511414,20.43627938,10.81916934,1.149149909,NA,59.42005896,7.510914533,19.05701021,17.12666409,4.106260205,1.759121357,69.93513641,8.931513233
5186,5,15,27,PI576427,0.914965619,64.19617248,NA,NA,NA,1.157260562,NA,NA,NA,27.02133703,16.13697814,3.608523092,1.779908531,68.45593426,8.937860239
5187,5,15,28,SC0371,1.103566259,68.84433241,NA,NA,NA,1.165696608,NA,NA,NA,16.58406387,20.10270839,3.035791216,1.979302864,67.1584826,9.125617482
5188,5,15,29,PI576408,1.227164322,66.94383284,NA,NA,NA,1.17445257,NA,NA,NA,23.72322036,15.64466389,3.433065544,1.616809979,69.70034599,8.828313653
5189,5,15,30,PI576431,1.090762526,65.97621492,NA,NA,NA,1.183509784,NA,NA,NA,36.39687425,17.26911204,4.220346674,2.086871498,68.26924483,10.30458072
5190,5,15,31,PI533965,0.959366259,68.4322827,1.284025439,19.05041322,8.487636731,1.192832668,NA,57.21036295,6.820092185,24.78799221,14.72743737,4.482634678,1.67912372,70.61723339,9.070678688
5191,5,15,32,PI576406,0.877980993,70.8142283,NA,NA,NA,1.202365048,NA,NA,NA,20.04843058,16.48572356,4.019929012,1.693696918,70.13453614,8.928049856
5192,5,15,33,PI533907,0.971608114,74.12473667,NA,NA,NA,1.212030683,NA,NA,NA,18.19921481,17.42517682,3.372228637,1.856030916,65.40420948,9.08603927
5193,5,15,34,PI533980,0.870244684,70.37145794,0.608026777,21.78996708,9.877509992,1.221743829,NA,63.81255151,7.407393994,28.74342297,15.01715463,3.77953225,1.706809883,70.49784613,8.320618308
5194,5,15,35,PI533795,0.80388459,66.57418613,NA,NA,NA,1.231429522,NA,NA,NA,23.45598602,16.87342154,4.401838529,1.866914045,69.24600103,9.533107752
5195,5,15,36,PI564163,1.047522694,64.75997157,0.265888988,19.6060613,9.590714036,1.241074585,NA,71.16067881,7.49826323,57.49206296,13.13287186,4.194146396,1.507190321,73.25041283,8.542180847
5196,5,15,37,PI564163,1.046156721,64.94695505,0.262382167,19.43823703,9.477310887,1.50069502,NA,69.25474264,7.501613669,54.2143467,13.28953543,4.241455065,1.563115845,73.79072483,8.55358099
5197,5,16,24,PI595734,1.039291519,66.13934822,NA,NA,NA,1.730410122,NA,NA,NA,36.25364238,13.9633887,4.285281069,1.650067302,71.86536544,8.068950878
5198,5,16,25,PI534117,0.942882204,65.80749728,0.300193939,21.78166019,10.83706436,1.742135931,NA,59.34344078,7.672387548,34.57121204,15.35091221,4.537521866,1.847946553,70.75204215,9.271477099
5199,5,16,26,PI564163,1.096480355,66.48292386,0.297855548,21.29317837,10.66881256,1.754077125,NA,69.43605462,7.506564826,46.23331867,14.24649265,4.254765656,1.644863656,72.88665414,8.517071972
5200,5,16,27,PI564163,1.065079276,67.15124743,0.295241057,21.51198828,10.125528,1.766204474,NA,68.69866874,8.169154178,46.82546731,14.6918525,4.287013105,1.67064683,72.0209885,8.54259139
5201,5,16,28,PI564164,0.933672415,71.79720267,0.457367463,20.17818111,8.977214423,1.778492984,NA,62.46128327,7.166266331,27.27245677,15.73296558,4.274264955,1.670181816,69.42578181,8.444595299
5202,5,16,29,PI655995,1.582258134,73.39865076,1.289265114,21.53691758,10.50887706,NA,NA,65.05389831,6.664147086,NA,NA,NA,NA,NA,NA
5203,5,16,30,PI595740,1.120839536,70.93687274,0.28600129,22.14832278,9.705519884,1.803464597,NA,53.64651392,6.663750355,14.46368481,13.94374153,2.483785225,1.988299389,40.04805171,18.00745008
5204,5,16,31,PI597977,0.824423069,59.90275976,NA,NA,NA,1.816096524,NA,NA,NA,18.53217859,18.84645002,2.19105475,1.680865731,71.20693039,7.99824276
5205,5,16,32,SC0823,0.803015587,67.30003191,NA,NA,NA,1.828782924,NA,NA,NA,14.62860681,14.22053522,3.058330405,2.290701138,39.9762071,18.05047485
5206,5,16,33,SC0041,1.051619583,65.13040841,NA,NA,NA,1.841483975,NA,NA,NA,21.80982909,13.48170461,4.195611301,1.673194196,71.79748285,8.523468246
5207,5,16,34,PI576330,1.315232622,68.8986698,NA,NA,NA,1.854158225,NA,NA,NA,18.65207075,15.88568215,4.127896187,1.798998596,68.38153818,9.153152287
5208,5,16,35,PI576334,1.013848288,59.6215881,NA,NA,NA,1.866772577,NA,NA,NA,36.51533709,14.52884179,4.165183772,1.493995725,70.66473681,8.74078769
5209,5,16,36,PI533915,1.167460768,64.32453231,1.100887988,18.8297595,9.620093235,1.879330099,NA,53.21221753,7.698418913,25.86587701,14.55982075,4.137472968,1.6791093,71.20897229,8.439989673
5210,5,16,37,PI533901,0.946067725,67.52564233,0.427677935,16.81808818,8.58166421,1.891850805,NA,60.63983569,7.041948867,30.02430338,15.8777325,3.644762972,1.674883045,68.95387001,8.16147358
5211,5,17,24,PI656030,1.019404038,65.60944982,NA,NA,NA,1.850833492,NA,NA,NA,32.84673843,18.72421375,3.393859896,1.790890257,69.90810187,7.966150707
5212,5,17,25,SC0753,0.772996514,65.76858951,NA,NA,NA,1.362747575,NA,NA,NA,35.1293498,16.57431037,2.811113534,1.728688183,65.24259304,8.21789024
5213,5,17,26,PI576383,0.871594175,62.9362429,NA,NA,NA,1.874748682,NA,NA,NA,30.80504628,17.63093132,2.933369206,1.905544054,69.25835723,7.847631389
5214,5,17,27,SC0870,1.130189737,72.59857825,0.292889253,20.62455348,10.60014339,1.636802403,NA,61.55321952,7.753889674,39.39749201,14.69145862,4.385627206,1.656313823,70.9676188,8.667322857
5215,5,17,28,PI533897,1.128775259,65.24217245,1.290271056,18.74161716,10.20680244,1.898878488,NA,64.31438843,7.003983623,39.15496802,13.92802284,4.432887857,1.690920155,70.89649634,8.718572454
5216,5,17,29,PI534021,0.967348801,77.84613114,0.287408468,20.23143979,9.663438149,1.910953094,NA,59.41555785,7.005302054,15.24446332,14.56803907,3.230151769,2.258830784,38.95531507,17.85500352
5217,5,17,30,SC0458,1.025913938,73.39178673,NA,NA,NA,1.923007537,NA,NA,NA,15.29222929,NA,NA,NA,NA,NA
5218,5,17,31,PI576398,0.799478007,70.8694829,NA,NA,NA,1.935027491,NA,NA,NA,15.22155504,14.71104964,2.419691921,2.152359251,38.9244287,17.73580524
5219,5,17,32,PI576341,1.148048779,64.28320437,NA,NA,NA,1.947002426,NA,NA,NA,28.67284478,13.01635981,4.056968658,1.632559326,68.12555812,8.807898745
5220,5,17,33,PI534040,0.811629691,66.13364413,NA,NA,NA,1.958924547,NA,NA,NA,28.79726461,15.17952153,3.914249203,1.715354483,69.05761373,8.270896508
5221,5,17,34,PI533830,0.82021894,65.42352162,0.936853372,19.36255367,9.541372263,1.970788391,NA,58.23641265,6.875988252,40.16382197,14.73555348,4.161532598,1.721343709,70.40083521,8.895685858
5222,5,17,35,SC1120,1.288810063,67.66732842,NA,NA,NA,1.982592118,NA,NA,NA,34.68143533,14.70554593,3.533817895,1.646398101,70.59750947,8.598467308
5223,5,17,36,PI656009,0.917396762,71.38842443,0.265894643,17.82887326,8.809472454,1.99434487,NA,67.09875713,7.402933269,28.21951288,13.00795404,4.321104315,1.581490493,71.66502247,8.367797989
5224,5,17,37,PI576372,1.105976721,68.10458466,NA,NA,NA,2.006062473,NA,NA,NA,45.12793326,13.19701125,4.238391297,1.437208493,72.10832685,8.19436547
5225,5,18,24,SC0190,1.189513667,59.07426545,0.295990129,20.03523505,10.82468221,1.956436985,NA,63.93360314,7.749581244,60.91485862,14.10439823,4.412525984,1.636600036,73.16947499,7.863351142
5226,5,18,25,PI533861,0.993107505,71.2247292,NA,NA,NA,1.964584887,NA,NA,NA,29.06383801,17.47217608,3.924814354,1.854370738,70.53234513,7.969304125
5227,5,18,26,SC0157,1.00670421,65.88471328,NA,NA,NA,1.972651601,NA,NA,NA,43.60547147,14.33005468,4.347103113,1.736207969,73.07518257,7.968191553
5228,5,18,27,PI656039,1.140296057,68.54064999,NA,NA,NA,1.980642309,NA,NA,NA,55.90003103,13.93095716,4.529392303,1.581960062,72.04077606,7.987054675
5229,5,18,28,PI656021,0.903873956,65.18150955,NA,NA,NA,1.988560439,NA,NA,NA,37.08742908,14.38808705,3.95168197,1.7665649,71.99566061,7.887548902
5230,5,18,29,PI533973,0.762435712,66.288366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5231,5,18,30,PI533933,1.035985287,69.34290998,NA,NA,NA,2.004197572,NA,NA,NA,23.72590644,16.37366911,4.311264149,1.765335665,71.62183215,8.573182675
5232,5,18,31,PI656077,1.164530687,64.83437941,0.779870974,17.39201426,9.41616256,2.011931033,NA,62.81166762,7.199372463,49.81988648,14.51131914,4.438557509,1.643596412,72.41490695,8.393366074
5233,5,18,32,PI533896,0.873080237,63.76532886,NA,NA,NA,2.019620197,NA,NA,NA,37.89770924,15.58322617,3.590852616,1.904230953,71.76775036,8.100321565
5234,5,18,33,PI533801,0.826638113,74.13529882,NA,NA,NA,2.027274453,NA,NA,NA,22.02824849,17.07361876,4.528149178,1.892449201,68.86984445,9.233324092
5235,5,18,34,PI533797,0.785203202,73.94597635,NA,NA,NA,2.034901325,NA,NA,NA,16.29936433,12.90174776,3.505446723,2.068776425,40.1811967,18.64321903
5236,5,18,35,PI656107,1.158769344,71.21054873,0.933548221,21.89706294,10.41233019,2.042504808,NA,66.88057108,8.597562308,34.48844821,15.84349973,4.127744849,1.739062227,69.70484138,8.351146569
5237,5,18,36,PI24969,1.42233014,71.45035557,NA,NA,NA,2.050084732,NA,NA,NA,35.25007937,14.44223367,4.155043313,1.494287678,71.26903566,8.420605704
5238,5,18,37,SC0438,0.81088342,65.18244774,NA,NA,NA,2.057644048,NA,NA,NA,39.9061746,14.76235822,4.112341978,1.685051831,70.63953327,8.067256544
5239,5,19,24,PI534004,1.169620057,68.53620571,NA,NA,NA,2.028014807,NA,NA,NA,37.28673057,15.063967,4.386248286,1.737228431,72.254434,8.205552257
5240,5,19,25,PI576369,1.258214564,67.67822194,NA,NA,NA,2.031116521,NA,NA,NA,43.33182612,15.41953786,4.098588892,1.560033268,70.35124997,8.290718825
5241,5,19,26,PI656119,1.106809591,66.83064409,0.625049859,19.27454276,9.402741984,2.033956057,NA,57.31904629,7.180875996,25.49640216,14.42392423,3.990928295,1.651896364,70.2670835,8.288752522
5242,5,19,27,PI656074,1.785397217,66.9800308,1.288214305,18.35538773,7.979374093,2.03659409,NA,52.75732373,6.020972383,20.10003153,15.00546773,3.803266407,1.632632599,70.26035417,9.136786879
5243,5,19,28,PI533888,1.318967577,69.61805394,0.621068589,17.90919448,8.19097845,2.039082207,NA,54.03060158,6.357480248,27.62228589,14.79332085,4.405603139,1.71218214,70.86799558,8.45652463
5244,5,19,29,PI597954,0.957518172,65.72810385,NA,NA,NA,2.041463969,NA,NA,NA,32.5554933,15.43682183,3.792938584,1.730133655,70.78668228,8.341686424
5245,5,19,30,PI564163,1.086053068,67.29236441,0.281104433,18.41132933,9.189123779,2.043777369,NA,66.2371587,7.711838608,33.96849286,14.36923504,3.965272927,1.616053203,72.49631443,8.351045788
5246,5,19,31,PI533951,NA,NA,NA,NA,NA,2.046055203,NA,NA,4.315477367,26.51882707,16.66233678,3.882606372,1.829634415,67.79772227,9.220925304
5247,5,19,32,PI595747,1.028109426,65.24673983,NA,NA,NA,2.048323635,NA,NA,NA,46.06606699,13.62114777,4.239939047,1.680733307,71.94229742,8.347743383
5248,5,19,33,PI534113,0.986644315,70.63530856,NA,NA,NA,2.050600513,NA,NA,NA,22.56101744,14.97396263,4.012270976,1.754459823,67.49395849,8.855751085
